from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
1501,WAIK,2,240,280__0__717__UZM__102__102_20260524,KPL__1__6447__RAIL__Rail_SaSu_+_Hol_20260524
1501,WAIK,2,240,280__0__417__UZM__702__702_20260524,KPL__1__6447__RAIL__Rail_SaSu_+_Hol_20260524
8140,WATE1,2,0,170__0__413__TZM__604__604_20260524,HVL__1__3821__RAIL__Rail_SaSu_+_Hol_20260524
PORI2,2001,2,0,KPL__0__6430__RAIL__Rail_SaSu_+_Hol_20260524,226__0__419__TZM__301__1__301__1_20260524
PARA2,1005,2,0,KPL__0__6458__RAIL__Rail_SaSu_+_Hol_20260524,261__0__723__UZM__113__113_20260524
8251,TAIT1,2,0,120__1__720__TZM__402__402_20260524,HVL__1__3837__RAIL__Rail_SaSu_+_Hol_20260524
WATE2,8165,2,240,HVL__0__3606__RAIL__Rail_MTuWThF-XHol_20260524,149__0__117__TZM__409__2__409__2_20260524
PORI2,2001,2,0,KPL__0__6472__RAIL__Rail_SaSu_+_Hol_20260524,220__0__463__TZM__312__2__312__2_20260524
1006,PARA1,2,0,250__0__107__UZM__4014__1__4014__1_20260524,KPL__1__6231__RAIL__Rail_MTuWThF-XHol_20260524
2002,PORI1,2,0,236__1__712__TZM__302__2__302__2_20260524,KPL__1__6439__RAIL__Rail_SaSu_+_Hol_20260524
2002,PORI1,2,0,236__1__414__TZM__303__4__303__4_20260524,KPL__1__6439__RAIL__Rail_SaSu_+_Hol_20260524
PORI2,2001,2,0,KPL__0__6230__RAIL__Rail_MTuWThF-XHol_20260524,220__0__125__TZM__311__2__311__2_20260524
PORI2,2001,2,0,KPL__0__6230__RAIL__Rail_MTuWThF-XHol_20260524,220__0__125__TZM__311__6__311__6_20260524
WAIK,1501,2,120,KPL__0__6424__RAIL__Rail_SaSu_+_Hol_20260524,280__0__707__UZM__103__103_20260524
PORI2,2001,2,0,KPL__0__6432__RAIL__Rail_SaSu_+_Hol_20260524,220__0__421__TZM__308__1__308__1_20260524
PORI2,2001,2,0,KPL__0__8216__RAIL__Rail_MTuWThF-XHol_20260524,226__0__145__TZM__310__2__310__2_20260524
PORI2,2001,2,0,KPL__0__8216__RAIL__Rail_MTuWThF-XHol_20260524,226__0__145__TZM__310__5__310__5_20260524
PORI2,2001,2,0,KPL__0__8216__RAIL__Rail_MTuWThF-XHol_20260524,226__0__145__TZM__310__6__310__6_20260524
PORI2,2001,2,0,KPL__0__8216__RAIL__Rail_MTuWThF-XHol_20260524,226__0__145__TZM__310__7__310__7_20260524
PORI2,2001,2,0,KPL__0__8216__RAIL__Rail_MTuWThF-XHol_20260524,226__0__145__TZM__310__11__310__11_20260524
PORI2,2001,2,0,KPL__0__6336__RAIL__Rail_MTuWThF-XHol_20260524,226__0__145__TZM__310__2__310__2_20260524
PORI2,2001,2,0,KPL__0__6336__RAIL__Rail_MTuWThF-XHol_20260524,226__0__145__TZM__310__5__310__5_20260524
PORI2,2001,2,0,KPL__0__6336__RAIL__Rail_MTuWThF-XHol_20260524,226__0__145__TZM__310__6__310__6_20260524
PORI2,2001,2,0,KPL__0__6336__RAIL__Rail_MTuWThF-XHol_20260524,226__0__145__TZM__310__7__310__7_20260524
PORI2,2001,2,0,KPL__0__6336__RAIL__Rail_MTuWThF-XHol_20260524,226__0__145__TZM__310__11__310__11_20260524
WATE2,9165,2,0,HVL__0__3860__RAIL__Rail_SaSu_+_Hol_20260524,130__0__475__TZM__402__1__402__1_20260524
PETO2,9001,2,0,HVL__0__3860__RAIL__Rail_SaSu_+_Hol_20260524,154__0__423__TZM__404__1__404__1_20260524
WAIK,1501,2,120,KPL__0__6418__RAIL__Rail_SaSu_+_Hol_20260524,281__0__403__UZM__706__1__706__1_20260524
UPPE,8579,2,240,HVL__0__2636__RAIL__Rail_MTuWThF-XHol_20260524,110__0__131__TZM__427__427_20260524
8297,TAIT1,2,0,121__1__124__TZM__425__425_20260524,HVL__1__3613__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,226__0__105__TZM__304__2__304__2_20260524,KPL__1__6211__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,226__0__105__TZM__304__14__304__14_20260524,KPL__1__6211__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,226__0__105__TZM__304__15__304__15_20260524,KPL__1__6211__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,226__0__105__TZM__304__16__304__16_20260524,KPL__1__6211__RAIL__Rail_MTuWThF-XHol_20260524
7720,7700,2,60,29__0__151__TZM__101__4__101__4_20260524,7__1__176__TZM__225__225_20260524
8140,WATE1,2,0,160__1__130__TZM__606__606_20260524,HVL__1__2635__RAIL__Rail_MTuWThF-XHol_20260524
1501,WAIK,2,240,280__0__107__UZM__4211__1__4211__1_20260524,KPL__1__6213__RAIL__Rail_MTuWThF-XHol_20260524
PORI2,2003,2,0,KPL__0__6432__RAIL__Rail_SaSu_+_Hol_20260524,220__1__712__TZM__306__306_20260524
PETO2,9001,2,0,HVL__0__3826__RAIL__Rail_SaSu_+_Hol_20260524,150__0__409__TZM__412__1__412__1_20260524
UPPE,8579,2,240,HVL__0__3632__RAIL__Rail_MTuWThF-XHol_20260524,110__0__181__TZM__516__516_20260524
PORI2,2001,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol_20260524,220__0__135__TZM__305__3__305__3_20260524
PORI2,2001,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol_20260524,220__0__135__TZM__305__9__305__9_20260524
UPPE,8579,2,240,HVL__0__3860__RAIL__Rail_SaSu_+_Hol_20260524,110__0__477__TZM__511__511_20260524
WATE2,9140,2,0,HVL__0__2640__RAIL__Rail_MTuWThF-XHol_20260524,170__0__137__TZM__433__433_20260524
7720,7700,2,60,29__0__107__TZM__124__124_20260524,7__1__148__TZM__207__2__207__2_20260524
WATE2,9165,2,0,HVL__0__3832__RAIL__Rail_SaSu_+_Hol_20260524,145__0__411__TZM__415__415_20260524
WATE2,9140,2,0,HVL__0__3816__RAIL__Rail_Sa_20260524,160__0__405__TZM__602__2__602__2_20260524
PORI2,2003,2,0,KPL__0__6226__RAIL__Rail_MTuWThF-XHol_20260524,220__1__114__TZM__313__1__313__1_20260524
2600,PARE,2,240,236__1__100__TZM__318__318_20260524,KPL__1__6217__RAIL__Rail_MTuWThF-XHol_20260524
2600,PARE,2,240,236__1__100__TZM__318__1__318__1_20260524,KPL__1__6217__RAIL__Rail_MTuWThF-XHol_20260524
8251,TAIT1,2,0,120__1__202__TZM__438__438_20260524,HVL__1__3643__RAIL__Rail_MTuWThF-XHol_20260524
8251,TAIT1,2,0,120__1__202__TZM__438__3__438__3_20260524,HVL__1__3643__RAIL__Rail_MTuWThF-XHol_20260524
8140,WATE1,2,0,170__0__177__TZM__405__6__405__6_20260524,HVL__1__3647__RAIL__Rail_MTuWThF-XHol_20260524
9416,SILV,2,240,115__0__401__TZM__507__1__507__1_20260524,HVL__1__3813__RAIL__Rail_Sa_20260524
8580,UPPE,2,240,112__1__418__TZM__502__3__502__3_20260524,HVL__1__3851__RAIL__Rail_SaSu_+_Hol_20260524
PORI2,2003,2,0,KPL__0__6430__RAIL__Rail_SaSu_+_Hol_20260524,220__1__710__TZM__305__1__305__1_20260524
3000,3000,2,240,1__0__425__TZM__201__1__201__1_20260524,19__0__413__TZM__102__3__102__3_20260524
PARA2,1004,2,0,KPL__0__6416__RAIL__Rail_SaSu_+_Hol_20260524,250__0__703__UZM__112__112_20260524
2003,PORI1,2,0,210__1__106__TZM__315__1__315__1_20260524,KPL__1__6213__RAIL__Rail_MTuWThF-XHol_20260524
8580,UPPE,2,240,111__0__111__TZM__511__1__511__1_20260524,HVL__1__2619__RAIL__Rail_MTuWThF-XHol_20260524
8297,TAIT1,2,0,121__1__118__TZM__411__2__411__2_20260524,HVL__1__2635__RAIL__Rail_MTuWThF-XHol_20260524
PARE,2600,2,240,KPL__0__6352__RAIL__Rail_MTuWThF-XHol_20260524,236__0__143__TZM__322__1__322__1_20260524
PARE,2600,2,240,KPL__0__6352__RAIL__Rail_MTuWThF-XHol_20260524,236__0__143__TZM__322__3__322__3_20260524
PARE,2600,2,240,KPL__0__6352__RAIL__Rail_MTuWThF-XHol_20260524,236__0__143__TZM__322__4__322__4_20260524
WATE2,9165,2,0,HVL__0__3844__RAIL__Rail_SaSu_+_Hol_20260524,130__0__451__TZM__411__1__411__1_20260524
1501,WAIK,2,240,281__0__713__UZM__102__102_20260524,KPL__1__6441__RAIL__Rail_SaSu_+_Hol_20260524
1501,WAIK,2,240,281__0__413__UZM__702__702_20260524,KPL__1__6441__RAIL__Rail_SaSu_+_Hol_20260524
2003,PORI1,2,0,220__1__102__TZM__308__3__308__3_20260524,KPL__1__7203__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,220__1__102__TZM__308__10__308__10_20260524,KPL__1__7203__RAIL__Rail_MTuWThF-XHol_20260524
9001,PETO1,2,0,154__0__113__TZM__413__3__413__3_20260524,HVL__1__2625__RAIL__Rail_MTuWThF-XHol_20260524
WAIK,1501,2,120,KPL__0__6412__RAIL__Rail_Sa_20260524,280__0__401__UZM__706__1__706__1_20260524
2003,PORI1,2,0,220__1__138__TZM__314__314_20260524,KPL__1__6239__RAIL__Rail_MTuWThF-XHol_20260524
2001,PORI1,2,0,220__0__147__TZM__320__320_20260524,KPL__1__6239__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,220__1__144__TZM__303__8__303__8_20260524,KPL__1__6239__RAIL__Rail_MTuWThF-XHol_20260524
2001,PORI1,2,0,220__0__145__TZM__303__8__303__8_20260524,KPL__1__6239__RAIL__Rail_MTuWThF-XHol_20260524
8580,UPPE,2,240,110__1__432__TZM__513__513_20260524,HVL__1__3831__RAIL__Rail_SaSu_+_Hol_20260524
8580,UPPE,2,240,110__1__718__TZM__502__1__502__1_20260524,HVL__1__3831__RAIL__Rail_SaSu_+_Hol_20260524
8165,WATE1,2,0,130__1__142__TZM__414__1__414__1_20260524,HVL__1__2639__RAIL__Rail_MTuWThF-XHol_20260524
WATE2,9165,2,0,HVL__0__3864__RAIL__Rail_SaSu_+_Hol_20260524,130__0__481__TZM__419__419_20260524
1501,WAIK,2,240,280__0__155__UZM__4026__1__4026__1_20260524,KPL__1__6347__RAIL__Rail_MTuWThF-XHol_20260524
8165,WATE1,2,0,149__0__103__TZM__422__422_20260524,HVL__1__2613__RAIL__Rail_MTuWThF-XHol_20260524
WAIK,1501,2,120,KPL__0__6444__RAIL__Rail_SaSu_+_Hol_20260524,280__0__417__UZM__702__702_20260524
9001,PETO1,2,0,150__1__116__TZM__609__609_20260524,HVL__1__2625__RAIL__Rail_MTuWThF-XHol_20260524
WOOD,4500,2,0,WRL__0__1606__RAIL__Rail_MTuWThF-XHol_20260524,204__0__105__TZM__801__801_20260524
WATE2,9140,2,0,HVL__0__3814__RAIL__Rail_SaSu_+_Hol_20260524,170__0__407__TZM__409__409_20260524
WAIK,1501,2,120,KPL__0__6450__RAIL__Rail_SaSu_+_Hol_20260524,281__0__419__UZM__719__1__719__1_20260524
3935,LIND,2,240,59__1__112__MNM__5012__1__5012__1_20260524,KPL__1__6305__RAIL__Rail_MTuWThF-XHol_20260524
PARA2,1004,2,0,KPL__0__6320__RAIL__Rail_MTuWThF-XHol_20260524,260__0__127__UZM__4048__1__4048__1_20260524
8165,WATE1,2,0,150__1__134__TZM__414__1__414__1_20260524,HVL__1__3609__RAIL__Rail_MTuWThF-XHol_20260524
8165,WATE1,2,0,130__1__138__TZM__605__3__605__3_20260524,HVL__1__2635__RAIL__Rail_MTuWThF-XHol_20260524
WAIK,1501,2,120,KPL__0__6318__RAIL__Rail_MTuWThF-XHol_20260524,281__0__121__UZM__4032__1__4032__1_20260524
2001,PORI1,2,0,220__0__105__TZM__302__4__302__4_20260524,KPL__1__6209__RAIL__Rail_MTuWThF-XHol_20260524
2001,PORI1,2,0,220__0__105__TZM__302__10__302__10_20260524,KPL__1__6209__RAIL__Rail_MTuWThF-XHol_20260524
1501,WAIK,2,240,281__0__407__UZM__708__1__708__1_20260524,KPL__1__6429__RAIL__Rail_SaSu_+_Hol_20260524
1501,WAIK,2,240,281__0__707__UZM__103__103_20260524,KPL__1__6429__RAIL__Rail_SaSu_+_Hol_20260524
WAIK,1501,2,120,KPL__0__6438__RAIL__Rail_SaSu_+_Hol_20260524,281__0__713__UZM__102__102_20260524
TAIT2,9251,2,0,HVL__0__3828__RAIL__Rail_SaSu_+_Hol_20260524,120__0__709__TZM__603__603_20260524
TAIT2,9251,2,0,HVL__0__3828__RAIL__Rail_SaSu_+_Hol_20260524,120__0__709__TZM__603__6__603__6_20260524
1006,PARA1,2,0,261__1__130__UZM__4049__1__4049__1_20260524,KPL__1__6325__RAIL__Rail_MTuWThF-XHol_20260524
8580,UPPE,2,240,112__1__116__TZM__510__1__510__1_20260524,HVL__1__2635__RAIL__Rail_MTuWThF-XHol_20260524
1006,PARA1,2,0,250__0__111__UZM__4025__1__4025__1_20260524,KPL__1__6217__RAIL__Rail_MTuWThF-XHol_20260524
WATE2,9140,2,0,HVL__0__3852__RAIL__Rail_SaSu_+_Hol_20260524,170__0__445__TZM__601__2__601__2_20260524
2002,PORI1,2,0,236__1__710__TZM__302__2__302__2_20260524,KPL__1__6435__RAIL__Rail_SaSu_+_Hol_20260524
2002,PORI1,2,0,236__1__412__TZM__306__1__306__1_20260524,KPL__1__6435__RAIL__Rail_SaSu_+_Hol_20260524
3000,3000,2,240,1__0__735__TZM__115__2__115__2_20260524,19__0__719__TZM__205__205_20260524
3951,TAKA1,2,0,59__1__112__MNM__5012__1__5012__1_20260524,KPL__1__6307__RAIL__Rail_MTuWThF-XHol_20260524
WATE2,9165,2,0,HVL__0__3828__RAIL__Rail_SaSu_+_Hol_20260524,150__0__409__TZM__412__1__412__1_20260524
6733,6730,2,120,7__0__701__TZM__102__1__102__1_20260524,27__1__700__TZM__102__1__102__1_20260524
3000,3000,2,240,1__0__257__TZM__236__236_20260524,19__0__169__TZM__224__224_20260524
PORI2,2003,2,0,KPL__0__6324__RAIL__Rail_MTuWThF-XHol_20260524,220__1__166__TZM__314__314_20260524
1006,PARA1,2,0,250__0__127__UZM__4038__1__4038__1_20260524,KPL__1__6317__RAIL__Rail_MTuWThF-XHol_20260524
8140,WATE1,2,0,170__0__183__TZM__438__438_20260524,HVL__1__3657__RAIL__Rail_MTuWThF-XHol_20260524
8140,WATE1,2,0,170__0__183__TZM__438__3__438__3_20260524,HVL__1__3657__RAIL__Rail_MTuWThF-XHol_20260524
PORI2,2003,2,0,KPL__0__6442__RAIL__Rail_SaSu_+_Hol_20260524,220__1__430__TZM__302__3__302__3_20260524
8251,TAIT1,2,0,120__1__702__TZM__602__1__602__1_20260524,HVL__1__3819__RAIL__Rail_SaSu_+_Hol_20260524
PORI2,2001,2,0,KPL__0__6226__RAIL__Rail_MTuWThF-XHol_20260524,220__0__121__TZM__317__1__317__1_20260524
8297,TAIT1,2,0,121__1__130__TZM__404__6__404__6_20260524,HVL__1__4621__RAIL__Rail_MTuWThF-XHol_20260524
SILV,8416,2,240,HVL__0__3608__RAIL__Rail_MTuWThF-XHol_20260524,115__0__119__TZM__509__1__509__1_20260524
1501,WAIK,2,240,281__0__109__UZM__4031__1__4031__1_20260524,KPL__1__6225__RAIL__Rail_MTuWThF-XHol_20260524
8165,WATE1,2,0,150__1__440__TZM__410__410_20260524,HVL__1__3861__RAIL__Rail_Sa_20260524
8251,TAIT1,2,0,120__1__136__TZM__421__421_20260524,HVL__1__2631__RAIL__Rail_MTuWThF-XHol_20260524
PARA2,1005,2,0,KPL__0__6338__RAIL__Rail_MTuWThF-XHol_20260524,261__0__143__UZM__4016__1__4016__1_20260524
PARA2,1005,2,0,KPL__0__6340__RAIL__Rail_MTuWThF-XHol_20260524,261__0__143__UZM__4016__1__4016__1_20260524
UPPE,8579,2,240,HVL__0__3644__RAIL__Rail_MTuWThF-XHol_20260524,112__0__139__TZM__508__2__508__2_20260524
6055,6017,2,240,1__1__512__TZM__208__1__208__1_20260524,23__0__433__TZM__107__2__107__2_20260524
PARA2,1005,2,0,KPL__0__6326__RAIL__Rail_MTuWThF-XHol_20260524,262__0__131__UZM__4047__1__4047__1_20260524
PORI2,2001,2,0,KPL__0__6460__RAIL__Rail_SaSu_+_Hol_20260524,220__0__741__TZM__308__308_20260524
8580,UPPE,2,240,110__1__162__TZM__518__518_20260524,HVL__1__3611__RAIL__Rail_MTuWThF-XHol_20260524
8251,TAIT1,2,0,120__1__118__TZM__435__435_20260524,HVL__1__4613__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,210__1__110__TZM__305__3__305__3_20260524,KPL__1__6219__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,210__1__110__TZM__305__9__305__9_20260524,KPL__1__6219__RAIL__Rail_MTuWThF-XHol_20260524
8580,UPPE,2,240,111__0__129__TZM__509__1__509__1_20260524,HVL__1__3607__RAIL__Rail_MTuWThF-XHol_20260524
UPPE,8579,2,240,HVL__0__3834__RAIL__Rail_SaSu_+_Hol_20260524,110__0__715__TZM__504__504_20260524
PARA2,1004,2,0,KPL__0__6466__RAIL__Rail_SaSu_+_Hol_20260524,260__0__429__UZM__703__703_20260524
8251,TAIT1,2,0,120__1__746__TZM__407__1__407__1_20260524,HVL__1__3865__RAIL__Rail_SaSu_+_Hol_20260524
1006,PARA1,2,0,261__1__156__UZM__4020__1__4020__1_20260524,KPL__1__6317__RAIL__Rail_MTuWThF-XHol_20260524
9001,PETO1,2,0,150__1__152__TZM__420__420_20260524,HVL__1__3641__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,226__0__101__TZM__304__2__304__2_20260524,KPL__1__6207__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,226__0__101__TZM__304__14__304__14_20260524,KPL__1__6207__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,226__0__101__TZM__304__15__304__15_20260524,KPL__1__6207__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,226__0__101__TZM__304__16__304__16_20260524,KPL__1__6207__RAIL__Rail_MTuWThF-XHol_20260524
WATE2,9140,2,0,HVL__0__3630__RAIL__Rail_MTuWThF-XHol_20260524,160__0__145__TZM__406__2__406__2_20260524
WATE2,9140,2,0,HVL__0__4616__RAIL__Rail_MTuWThF-XHol_20260524,160__0__145__TZM__406__2__406__2_20260524
PARA2,1004,2,0,KPL__0__6436__RAIL__Rail_SaSu_+_Hol_20260524,250__0__713__UZM__106__2__106__2_20260524
WATE2,9165,2,0,HVL__0__3860__RAIL__Rail_SaSu_+_Hol_20260524,145__0__425__TZM__405__1__405__1_20260524
WATE2,9165,2,0,HVL__0__3828__RAIL__Rail_SaSu_+_Hol_20260524,130__0__711__TZM__406__406_20260524
UPPE,8579,2,240,HVL__0__3618__RAIL__Rail_MTuWThF-XHol_20260524,112__0__121__TZM__426__426_20260524
8251,TAIT1,2,0,120__1__106__TZM__422__422_20260524,HVL__1__4603__RAIL__Rail_MTuWThF-XHol_20260524
PORI2,2001,2,0,KPL__0__6422__RAIL__Rail_SaSu_+_Hol_20260524,226__0__411__TZM__307__1__307__1_20260524
1006,PARA1,2,0,250__0__145__UZM__4044__1__4044__1_20260524,KPL__1__6337__RAIL__Rail_MTuWThF-XHol_20260524
2001,PORI1,2,0,226__0__153__TZM__310__2__310__2_20260524,KPL__1__6341__RAIL__Rail_MTuWThF-XHol_20260524
2001,PORI1,2,0,226__0__153__TZM__310__5__310__5_20260524,KPL__1__6341__RAIL__Rail_MTuWThF-XHol_20260524
2001,PORI1,2,0,226__0__153__TZM__310__6__310__6_20260524,KPL__1__6341__RAIL__Rail_MTuWThF-XHol_20260524
2001,PORI1,2,0,226__0__153__TZM__310__7__310__7_20260524,KPL__1__6341__RAIL__Rail_MTuWThF-XHol_20260524
2001,PORI1,2,0,226__0__153__TZM__310__11__310__11_20260524,KPL__1__6341__RAIL__Rail_MTuWThF-XHol_20260524
TAIT2,9251,2,0,HVL__0__3626__RAIL__Rail_MTuWThF-XHol_20260524,120__0__179__TZM__429__429_20260524
2001,PORI1,2,0,220__0__201__TZM__303__8__303__8_20260524,KPL__1__6345__RAIL__Rail_MTuWThF-XHol_20260524
8580,UPPE,2,240,110__1__186__TZM__522__1__522__1_20260524,HVL__1__3629__RAIL__Rail_MTuWThF-XHol_20260524
WATE2,9165,2,0,HVL__0__3840__RAIL__Rail_SaSu_+_Hol_20260524,130__0__443__TZM__605__1__605__1_20260524
8580,UPPE,2,240,111__0__415__TZM__507__1__507__1_20260524,HVL__1__3823__RAIL__Rail_SaSu_+_Hol_20260524
6055,6017,2,240,1__1__750__TZM__207__207_20260524,23__0__713__TZM__110__1__110__1_20260524
6055,6017,2,240,1__1__750__TZM__207__4__207__4_20260524,23__0__713__TZM__110__1__110__1_20260524
PARA2,1005,2,0,KPL__0__6214__RAIL__Rail_MTuWThF-XHol_20260524,261__0__161__UZM__4004__1__4004__1_20260524
PARA2,1005,2,0,KPL__0__6446__RAIL__Rail_SaSu_+_Hol_20260524,261__0__417__UZM__711__1__711__1_20260524
PARE,2600,2,240,KPL__0__6356__RAIL__Rail_MTuWThF-XHol_20260524,236__0__145__TZM__322__1__322__1_20260524
PETO2,9001,2,0,HVL__0__3854__RAIL__Rail_SaSu_+_Hol_20260524,150__0__719__TZM__405__405_20260524
PARA2,1004,2,0,KPL__0__6450__RAIL__Rail_SaSu_+_Hol_20260524,260__0__421__UZM__711__1__711__1_20260524
2600,PARE,2,240,236__1__102__TZM__303__8__303__8_20260524,KPL__1__7201__RAIL__Rail_MTuWThF-XHol_20260524
WATE2,9165,2,0,HVL__0__3616__RAIL__Rail_MTuWThF-XHol_20260524,150__0__133__TZM__417__1__417__1_20260524
6055,6017,2,240,1__1__212__TZM__133__133_20260524,23__0__123__TZM__126__126_20260524
WATE2,9140,2,0,HVL__0__3646__RAIL__Rail_MTuWThF-XHol_20260524,160__0__171__TZM__615__1__615__1_20260524
WATE2,9140,2,0,HVL__0__3646__RAIL__Rail_MTuWThF-XHol_20260524,160__0__171__TZM__615__3__615__3_20260524
1006,PARA1,2,0,260__1__134__UZM__4033__1__4033__1_20260524,KPL__1__6329__RAIL__Rail_MTuWThF-XHol_20260524
6055,6017,2,240,1__1__718__TZM__209__1__209__1_20260524,23__0__705__TZM__106__106_20260524
8251,TAIT1,2,0,120__1__428__TZM__419__419_20260524,HVL__1__3829__RAIL__Rail_SaSu_+_Hol_20260524
PORI2,2001,2,0,KPL__0__6314__RAIL__Rail_MTuWThF-XHol_20260524,220__0__157__TZM__319__319_20260524
PORI2,2001,2,0,KPL__0__6350__RAIL__Rail_MTuWThF-XHol_20260524,220__0__201__TZM__303__8__303__8_20260524
FEAT,1810,2,0,WRL__0__1614__RAIL__Rail_SaSu_+_Hol_(WRL)_20260524,200__1__702__TZM__1002__1002_20260524
8251,TAIT1,2,0,120__1__402__TZM__411__1__411__1_20260524,HVL__1__3811__RAIL__Rail_SaSu_+_Hol_20260524
8140,WATE1,2,0,170__0__721__TZM__408__408_20260524,HVL__1__3855__RAIL__Rail_SaSu_+_Hol_20260524
8140,WATE1,2,0,170__0__447__TZM__416__416_20260524,HVL__1__3855__RAIL__Rail_SaSu_+_Hol_20260524
3000,3000,2,240,1__0__421__TZM__115__3__115__3_20260524,19__0__411__TZM__104__4__104__4_20260524
PARA2,1005,2,0,KPL__0__6416__RAIL__Rail_SaSu_+_Hol_20260524,262__0__703__UZM__105__105_20260524
3000,3000,2,240,1__0__795__TZM__105__1__105__1_20260524,19__0__745__TZM__201__201_20260524
PARA2,1004,2,0,KPL__0__6426__RAIL__Rail_SaSu_+_Hol_20260524,260__0__709__UZM__116__116_20260524
8140,WATE1,2,0,160__1__402__TZM__409__409_20260524,HVL__1__3811__RAIL__Rail_SaSu_+_Hol_20260524
2003,PORI1,2,0,226__0__111__TZM__309__4__309__4_20260524,KPL__1__6219__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,226__0__111__TZM__309__8__309__8_20260524,KPL__1__6219__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,226__0__405__TZM__308__1__308__1_20260524,KPL__1__6413__RAIL__Rail_Sa_20260524
9001,PETO1,2,0,150__1__118__TZM__417__1__417__1_20260524,HVL__1__2627__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,220__1__416__TZM__305__2__305__2_20260524,KPL__1__6423__RAIL__Rail_SaSu_+_Hol_20260524
2001,PORI1,2,0,220__0__417__TZM__309__2__309__2_20260524,KPL__1__6423__RAIL__Rail_SaSu_+_Hol_20260524
2001,PORI1,2,0,220__0__709__TZM__306__306_20260524,KPL__1__6423__RAIL__Rail_SaSu_+_Hol_20260524
2003,PORI1,2,0,220__1__708__TZM__305__1__305__1_20260524,KPL__1__6423__RAIL__Rail_SaSu_+_Hol_20260524
WATE2,9140,2,0,HVL__0__3632__RAIL__Rail_MTuWThF-XHol_20260524,160__0__147__TZM__601__3__601__3_20260524
WATE2,9140,2,0,HVL__0__4618__RAIL__Rail_MTuWThF-XHol_20260524,160__0__147__TZM__601__3__601__3_20260524
WATE2,8165,2,240,HVL__0__2640__RAIL__Rail_MTuWThF-XHol_20260524,149__0__115__TZM__610__1__610__1_20260524
1501,WAIK,2,240,280__0__123__UZM__4031__1__4031__1_20260524,KPL__1__6229__RAIL__Rail_MTuWThF-XHol_20260524
8165,WATE1,2,0,150__1__102__TZM__412__3__412__3_20260524,HVL__1__2605__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,210__1__122__TZM__302__4__302__4_20260524,KPL__1__6313__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,210__1__122__TZM__302__10__302__10_20260524,KPL__1__6313__RAIL__Rail_MTuWThF-XHol_20260524
WATE2,8165,2,240,HVL__0__3618__RAIL__Rail_MTuWThF-XHol_20260524,149__0__121__TZM__401__4__401__4_20260524
PORI2,2001,2,0,KPL__0__6420__RAIL__Rail_SaSu_+_Hol_20260524,210__0__403__TZM__309__2__309__2_20260524
PORI2,2001,2,0,KPL__0__6314__RAIL__Rail_MTuWThF-XHol_20260524,210__0__121__TZM__302__4__302__4_20260524
PORI2,2001,2,0,KPL__0__6314__RAIL__Rail_MTuWThF-XHol_20260524,210__0__121__TZM__302__10__302__10_20260524
2001,PORI1,2,0,226__0__111__TZM__309__4__309__4_20260524,KPL__1__7211__RAIL__Rail_MTuWThF-XHol_20260524
2001,PORI1,2,0,226__0__111__TZM__309__8__309__8_20260524,KPL__1__7211__RAIL__Rail_MTuWThF-XHol_20260524
WATE2,9140,2,0,HVL__0__3830__RAIL__Rail_SaSu_+_Hol_20260524,170__0__709__TZM__408__408_20260524
7720,7700,2,60,29__0__407__TZM__107__2__107__2_20260524,7__1__424__TZM__112__2__112__2_20260524
WATE2,9140,2,0,HVL__0__3664__RAIL__Rail_MTuWThF-XHol_20260524,160__0__181__TZM__615__1__615__1_20260524
WATE2,9140,2,0,HVL__0__3664__RAIL__Rail_MTuWThF-XHol_20260524,160__0__181__TZM__615__3__615__3_20260524
TAIT2,9251,2,0,HVL__0__3656__RAIL__Rail_MTuWThF-XHol_20260524,120__0__211__TZM__416__1__416__1_20260524
PORI2,2001,2,0,KPL__0__6428__RAIL__Rail_SaSu_+_Hol_20260524,226__0__417__TZM__307__1__307__1_20260524
PARA2,1005,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol_20260524,262__0__115__UZM__4028__1__4028__1_20260524
